META.CSV::CATEGORY_ID_EXTERNAL|CATALOG_ID_PARENT_EXTERNAL;CATEGORY_ID_PARENT_EXTERNAL;CATEGORY_DESCRIPTION;CATEGORY_ANNOUNCE;CATEGORY_FULL_DESCRIPTION;CATEGORY_IS_DELETED;CATALOG_IS_DELETED;CATALOG_ID_EXTERNAL;CATALOG_DESCRIPTION;CATALOG_ANNOUNCE;CATALOG_NAME_FULL;CATALOG_MAIN_PRICE;IMAGE_IMAGE_MAIN;IMAGE_IMAGE_SMALL;IMAGE_IMAGE_POPUP;CATALOG_CODE;CATALOG_CUSTOM_FIELD_10;CATALOG_CUSTOM_FIELD_11;CATALOG_CUSTOM_FIELD_12;CATALOG_CUSTOM_FIELD_13;CATALOG_CUSTOM_FIELD_14;CATALOG_CUSTOM_FIELD_15;CATALOG_CUSTOM_FIELD_16;CATALOG_CUSTOM_FIELD_17;CATALOG_CUSTOM_FIELD_18;CATALOG_CUSTOM_FIELD_19;CATALOG_CUSTOM_FIELD_20;CATALOG_CUSTOM_FIELD_21;CATALOG_CUSTOM_FIELD_22;CATALOG_CUSTOM_FIELD_23;CATALOG_CUSTOM_FIELD_24;CATALOG_CUSTOM_FIELD_25;CATALOG_CUSTOM_FIELD_26;CATALOG_CUSTOM_FIELD_27;CATALOG_CUSTOM_FIELD_28;CATALOG_CUSTOM_FIELD_29;CATALOG_CUSTOM_FIELD_30;CATALOG_CUSTOM_FIELD_31;CATALOG_CUSTOM_FIELD_32;CATALOG_CUSTOM_FIELD_33;CATALOG_CUSTOM_FIELD_34;CATALOG_CUSTOM_FIELD_35;CATALOG_CUSTOM_FIELD_36;CATALOG_CUSTOM_FIELD_37;CATALOG_CUSTOM_FIELD_38;CATALOG_CUSTOM_FIELD_39;CATALOG_CUSTOM_FIELD_40;CATALOG_CUSTOM_FIELD_41;CATALOG_CUSTOM_FIELD_42;CATALOG_CUSTOM_FIELD_43;CATALOG_CUSTOM_FIELD_44;CATALOG_CUSTOM_FIELD_45;CATALOG_CUSTOM_FIELD_46;CATALOG_CUSTOM_FIELD_47;CATALOG_CUSTOM_FIELD_48;CATALOG_CUSTOM_FIELD_49;CATALOG_CUSTOM_FIELD_50;CATALOG_CUSTOM_FIELD_51;CATALOG_CUSTOM_FIELD_52;CATALOG_CUSTOM_FIELD_53;CATALOG_CUSTOM_FIELD_54;CATALOG_CUSTOM_FIELD_55;CATALOG_CUSTOM_FIELD_56
"Люстра ар-деко";"Amiro_gen_20477";"ар-деко";"";"<p>Стиль Ар Деко – один из наиболее популярных и универсальных. Люстры, выполненные в этом стиле, подойдут как для квартиры, так и для загородного дома, офиса, кафе и различных увеселительных заведений. Они отлично справляются как со своей основной функцией, так и с функцией декоративной. 
</p>
<p>
     Этот стиль характеризуется использованием различных геометрических фигур при изготовлении потолочных люстр. Плафоны в виде шаров, кубов, пирамид – все это признаки стиля Ар Деко. Они могут быть как одноцветными, так и украшенными  различными геометрическими или этническими узорами  в виде зигзагов, прямоугольников, полос или мелких цветков. Такое сочетание делает этот стиль очень гармоничным, способным украсить абсолютно любой интерьер. 
</p>
<p>
     В нашем интернет-каталоге представлены люстры Ар Деко самых разных моделей.  Они сочетают в себе простоту и неброскость вместе с элегантностью и сдержанной красотой. Если вам нужна люстра, которая точно подойдет к любому интерьеру, выбирайте люстры Ар Деко. 
</p>";"false";"false";"26752";"Люстра BERLINER MESSINGLAMPEN d27-114gsa";"Люстра 3-х рожковая";"Люстра 3-х рожковая.";"24528";"";"";"";"d27-114gsa";"ар-деко";"BERLINER MESSINGLAMPEN";"ЛЮСТРЫ";"BERLINER MESSINGLAMPEN";"ГЕРМАНИЯ";"d27-114gsa";"Люстра";"ЛЮСТРЫ";"D27-114gsA";"1";"шт";"Люстра";"3";"E27";"40";"";"";"";"";"";"";"";"";"";"";"";"";"96";"";"";"";"";"";"";"";"55";"";"";"";"";"";"";"";"";"";"d27-114gsa";"26751|673|D233-123op+223opB|11683|26762|26758|26743|26749|1898|26750|26757|27984|26742|26755|26745|26756|27983|26761|26748|26744|11678|D237-123op+223opB|16263|26753|27982|26760|D236-123op+223opB|26702|13947|26763|D27-123op+223opb-36+1flg|27981|26759"
"Люстра ар-деко";"Amiro_gen_20477";"ар-деко";"";"<p>Стиль Ар Деко – один из наиболее популярных и универсальных. Люстры, выполненные в этом стиле, подойдут как для квартиры, так и для загородного дома, офиса, кафе и различных увеселительных заведений. Они отлично справляются как со своей основной функцией, так и с функцией декоративной. 
</p>
<p>
     Этот стиль характеризуется использованием различных геометрических фигур при изготовлении потолочных люстр. Плафоны в виде шаров, кубов, пирамид – все это признаки стиля Ар Деко. Они могут быть как одноцветными, так и украшенными  различными геометрическими или этническими узорами  в виде зигзагов, прямоугольников, полос или мелких цветков. Такое сочетание делает этот стиль очень гармоничным, способным украсить абсолютно любой интерьер. 
</p>
<p>
     В нашем интернет-каталоге представлены люстры Ар Деко самых разных моделей.  Они сочетают в себе простоту и неброскость вместе с элегантностью и сдержанной красотой. Если вам нужна люстра, которая точно подойдет к любому интерьеру, выбирайте люстры Ар Деко. 
</p>";"false";"false";"26753";"Люстра BERLINER MESSINGLAMPEN d27-123opb";"Люстра 3-х рожковая";"Люстра 3-х рожковая.";"23428";"";"";"";"d27-123opb";"ар-деко";"BERLINER MESSINGLAMPEN";"ЛЮСТРЫ";"BERLINER MESSINGLAMPEN";"ГЕРМАНИЯ";"d27-123opb";"Люстра";"ЛЮСТРЫ";"D27-123opB";"1";"шт";"Люстра";"3";"E27";"40";"";"";"";"";"";"";"";"";"";"";"";"";"96";"";"";"";"";"";"";"";"55";"";"";"";"";"";"";"";"";"";"d27-123opb";"D27-123op+223opb-36+1flg|27981|26759|26751|673|D233-123op+223opB|11683|26762|26758|26743|26749|1898|26750|26757|27984|26742|26755|26745|26756|27983|26761|26748|26744|11678|D237-123op+223opB|16263|27982|26760|D236-123op+223opB|26752|26702|13947|26763"
"Люстра ар-деко";"Amiro_gen_20477";"ар-деко";"";"<p>Стиль Ар Деко – один из наиболее популярных и универсальных. Люстры, выполненные в этом стиле, подойдут как для квартиры, так и для загородного дома, офиса, кафе и различных увеселительных заведений. Они отлично справляются как со своей основной функцией, так и с функцией декоративной. 
</p>
<p>
     Этот стиль характеризуется использованием различных геометрических фигур при изготовлении потолочных люстр. Плафоны в виде шаров, кубов, пирамид – все это признаки стиля Ар Деко. Они могут быть как одноцветными, так и украшенными  различными геометрическими или этническими узорами  в виде зигзагов, прямоугольников, полос или мелких цветков. Такое сочетание делает этот стиль очень гармоничным, способным украсить абсолютно любой интерьер. 
</p>
<p>
     В нашем интернет-каталоге представлены люстры Ар Деко самых разных моделей.  Они сочетают в себе простоту и неброскость вместе с элегантностью и сдержанной красотой. Если вам нужна люстра, которая точно подойдет к любому интерьеру, выбирайте люстры Ар Деко. 
</p>";"false";"false";"26756";"Люстра BERLINER MESSINGLAMPEN d45-25opb";"Люстра 3-х рожковая";"Люстра 3-х рожковая.";"39257";"";"";"";"d45-25opb";"ар-деко";"BERLINER MESSINGLAMPEN";"ЛЮСТРЫ";"BERLINER MESSINGLAMPEN";"ГЕРМАНИЯ";"d45-25opb";"Люстра";"ЛЮСТРЫ";"D45-25opB";"1";"шт";"Люстра";"3";"E27";"60";"";"";"";"";"";"";"";"";"";"";"";"";"128";"";"";"";"";"";"";"";"88";"";"";"";"Бронза";"";"";"";"";"";"d45-25opb";"13947|26763|D27-123op+223opb-36+1flg|27981|26759|26751|673|D233-123op+223opB|11683|26762|26758|26743|26749|1898|26750|26757|27984|26742|26755|26745|27983|26761|26748|26753|26744|11678|D237-123op+223opB|16263|27982|26760|D236-123op+223opB|26752|26702"
"Люстра ар-деко";"Amiro_gen_20477";"ар-деко";"";"<p>Стиль Ар Деко – один из наиболее популярных и универсальных. Люстры, выполненные в этом стиле, подойдут как для квартиры, так и для загородного дома, офиса, кафе и различных увеселительных заведений. Они отлично справляются как со своей основной функцией, так и с функцией декоративной. 
</p>
<p>
     Этот стиль характеризуется использованием различных геометрических фигур при изготовлении потолочных люстр. Плафоны в виде шаров, кубов, пирамид – все это признаки стиля Ар Деко. Они могут быть как одноцветными, так и украшенными  различными геометрическими или этническими узорами  в виде зигзагов, прямоугольников, полос или мелких цветков. Такое сочетание делает этот стиль очень гармоничным, способным украсить абсолютно любой интерьер. 
</p>
<p>
     В нашем интернет-каталоге представлены люстры Ар Деко самых разных моделей.  Они сочетают в себе простоту и неброскость вместе с элегантностью и сдержанной красотой. Если вам нужна люстра, которая точно подойдет к любому интерьеру, выбирайте люстры Ар Деко. 
</p>";"false";"false";"26757";"Люстра BERLINER MESSINGLAMPEN d53-22opb";"Люстра 3-х рожковая";"Люстра 3-х рожковая.";"20500";"";"";"";"d53-22opb";"ар-деко";"BERLINER MESSINGLAMPEN";"ЛЮСТРЫ";"BERLINER MESSINGLAMPEN";"ГЕРМАНИЯ";"d53-22opb";"Люстра";"ЛЮСТРЫ";"D53-22opB";"1";"шт";"Люстра";"3";"E27";"60";"";"";"";"";"";"";"";"";"";"";"";"";"80";"";"";"";"";"";"";"";"78";"";"";"";"Бронза";"";"";"";"";"";"d53-22opb";"D236-123op+223opB|26752|26702|13947|26763|D27-123op+223opb-36+1flg|27981|26759|26751|673|D233-123op+223opB|11683|26762|26758|26743|26749|1898|26750|27984|26742|26755|26756|26745|27983|26761|26748|26753|26744|11678|D237-123op+223opB|16263|27982|26760"
"Люстра ар-деко";"Amiro_gen_20477";"ар-деко";"";"<p>Стиль Ар Деко – один из наиболее популярных и универсальных. Люстры, выполненные в этом стиле, подойдут как для квартиры, так и для загородного дома, офиса, кафе и различных увеселительных заведений. Они отлично справляются как со своей основной функцией, так и с функцией декоративной. 
</p>
<p>
     Этот стиль характеризуется использованием различных геометрических фигур при изготовлении потолочных люстр. Плафоны в виде шаров, кубов, пирамид – все это признаки стиля Ар Деко. Они могут быть как одноцветными, так и украшенными  различными геометрическими или этническими узорами  в виде зигзагов, прямоугольников, полос или мелких цветков. Такое сочетание делает этот стиль очень гармоничным, способным украсить абсолютно любой интерьер. 
</p>
<p>
     В нашем интернет-каталоге представлены люстры Ар Деко самых разных моделей.  Они сочетают в себе простоту и неброскость вместе с элегантностью и сдержанной красотой. Если вам нужна люстра, которая точно подойдет к любому интерьеру, выбирайте люстры Ар Деко. 
</p>";"false";"false";"26758";"Люстра BERLINER MESSINGLAMPEN d58-40opb";"Люстра 3-х рожковая";"Люстра 3-х рожковая.";"14566";"";"";"";"d58-40opb";"ар-деко";"BERLINER MESSINGLAMPEN";"ЛЮСТРЫ";"BERLINER MESSINGLAMPEN";"ГЕРМАНИЯ";"d58-40opb";"Люстра";"ЛЮСТРЫ";"D58-40opB";"1";"шт";"Люстра";"3";"E27";"60";"";"";"";"";"";"";"";"";"";"";"";"";"38";"";"";"";"";"";"";"";"68";"";"";"";"Бронза";"";"";"";"";"";"d58-40opb";"27982|26760|D236-123op+223opB|26752|26702|13947|26763|D27-123op+223opb-36+1flg|27981|26759|26751|673|D233-123op+223opB|11683|26762|26743|26749|1898|26757|26750|27984|26742|26755|26756|26745|27983|26761|26748|26753|26744|11678|D237-123op+223opB|16263"
"Люстра ар-деко";"Amiro_gen_20477";"ар-деко";"";"<p>Стиль Ар Деко – один из наиболее популярных и универсальных. Люстры, выполненные в этом стиле, подойдут как для квартиры, так и для загородного дома, офиса, кафе и различных увеселительных заведений. Они отлично справляются как со своей основной функцией, так и с функцией декоративной. 
</p>
<p>
     Этот стиль характеризуется использованием различных геометрических фигур при изготовлении потолочных люстр. Плафоны в виде шаров, кубов, пирамид – все это признаки стиля Ар Деко. Они могут быть как одноцветными, так и украшенными  различными геометрическими или этническими узорами  в виде зигзагов, прямоугольников, полос или мелких цветков. Такое сочетание делает этот стиль очень гармоничным, способным украсить абсолютно любой интерьер. 
</p>
<p>
     В нашем интернет-каталоге представлены люстры Ар Деко самых разных моделей.  Они сочетают в себе простоту и неброскость вместе с элегантностью и сдержанной красотой. Если вам нужна люстра, которая точно подойдет к любому интерьеру, выбирайте люстры Ар Деко. 
</p>";"false";"true";"26759";"Люстра BERLINER MESSINGLAMPEN d59-123opb";"Люстра 3-х рожковая";"Люстра 3-х рожковая.";"21504";"";"";"";"d59-123opb";"ар-деко";"BERLINER MESSINGLAMPEN";"ЛЮСТРЫ";"BERLINER MESSINGLAMPEN";"ГЕРМАНИЯ";"d59-123opb";"Люстра";"ЛЮСТРЫ";"D59-123opB";"1";"шт";"Люстра";"3";"E27";"40";"";"";"";"";"";"";"";"";"";"";"";"";"131";"";"";"";"";"";"";"";"44";"";"";"";"Бронза";"";"";"";"";"";"d59-123opb";"11678|D237-123op+223opB|16263|27982|26760|D236-123op+223opB|26752|26702|13947|26763|D27-123op+223opb-36+1flg|27981|26751|673|D233-123op+223opB|11683|26758|26762|26743|26749|1898|26757|26750|27984|26742|26755|26756|26745|27983|26761|26748|26753|26744"
"Люстра ар-деко";"Amiro_gen_20477";"ар-деко";"";"<p>Стиль Ар Деко – один из наиболее популярных и универсальных. Люстры, выполненные в этом стиле, подойдут как для квартиры, так и для загородного дома, офиса, кафе и различных увеселительных заведений. Они отлично справляются как со своей основной функцией, так и с функцией декоративной. 
</p>
<p>
     Этот стиль характеризуется использованием различных геометрических фигур при изготовлении потолочных люстр. Плафоны в виде шаров, кубов, пирамид – все это признаки стиля Ар Деко. Они могут быть как одноцветными, так и украшенными  различными геометрическими или этническими узорами  в виде зигзагов, прямоугольников, полос или мелких цветков. Такое сочетание делает этот стиль очень гармоничным, способным украсить абсолютно любой интерьер. 
</p>
<p>
     В нашем интернет-каталоге представлены люстры Ар Деко самых разных моделей.  Они сочетают в себе простоту и неброскость вместе с элегантностью и сдержанной красотой. Если вам нужна люстра, которая точно подойдет к любому интерьеру, выбирайте люстры Ар Деко. 
</p>";"false";"false";"26760";"Люстра BERLINER MESSINGLAMPEN d70-123opb";"Люстра 3-х рожковая";"Люстра 3-х рожковая.";"27166";"";"";"";"d70-123opb";"ар-деко";"BERLINER MESSINGLAMPEN";"ЛЮСТРЫ";"BERLINER MESSINGLAMPEN";"ГЕРМАНИЯ";"d70-123opb";"Люстра";"ЛЮСТРЫ";"D70-123opB";"1";"шт";"Люстра";"3";"E27";"40";"";"";"";"";"";"";"";"";"";"";"";"";"121";"";"";"";"";"";"";"";"60";"";"";"";"Бронза";"";"";"";"";"";"d70-123opb";"26748|26753|26744|11678|D237-123op+223opB|16263|27982|D236-123op+223opB|26752|26702|13947|26759|26763|D27-123op+223opb-36+1flg|27981|26751|673|D233-123op+223opB|11683|26758|26762|26743|26749|1898|26757|26750|27984|26742|26755|26756|26745|27983|26761"
"Люстра ар-деко";"Amiro_gen_20477";"ар-деко";"";"<p>Стиль Ар Деко – один из наиболее популярных и универсальных. Люстры, выполненные в этом стиле, подойдут как для квартиры, так и для загородного дома, офиса, кафе и различных увеселительных заведений. Они отлично справляются как со своей основной функцией, так и с функцией декоративной. 
</p>
<p>
     Этот стиль характеризуется использованием различных геометрических фигур при изготовлении потолочных люстр. Плафоны в виде шаров, кубов, пирамид – все это признаки стиля Ар Деко. Они могут быть как одноцветными, так и украшенными  различными геометрическими или этническими узорами  в виде зигзагов, прямоугольников, полос или мелких цветков. Такое сочетание делает этот стиль очень гармоничным, способным украсить абсолютно любой интерьер. 
</p>
<p>
     В нашем интернет-каталоге представлены люстры Ар Деко самых разных моделей.  Они сочетают в себе простоту и неброскость вместе с элегантностью и сдержанной красотой. Если вам нужна люстра, которая точно подойдет к любому интерьеру, выбирайте люстры Ар Деко. 
</p>";"false";"false";"26761";"Люстра BERLINER MESSINGLAMPEN d71-22opb";"Люстра 3-х рожковая";"Люстра 3-х рожковая.";"30303";"";"";"";"d71-22opb";"ар-деко";"BERLINER MESSINGLAMPEN";"ЛЮСТРЫ";"BERLINER MESSINGLAMPEN";"ГЕРМАНИЯ";"d71-22opb";"Люстра";"ЛЮСТРЫ";"D71-22opB";"1";"шт";"Люстра";"3";"E27";"40";"";"";"";"";"";"";"";"";"";"";"";"";"104";"";"";"";"";"";"";"";"66";"";"";"";"Бронза";"";"";"";"";"";"d71-22opb";"27983|26748|26753|26744|11678|D237-123op+223opB|16263|26760|27982|D236-123op+223opB|26752|26702|13947|26759|26763|D27-123op+223opb-36+1flg|27981|26751|673|D233-123op+223opB|11683|26758|26762|26743|26749|1898|26757|26750|27984|26742|26755|26756|26745"
"Люстра ковка";"Amiro_gen_20477";"ковка";"";"<p>  Кованые люстры – это отличный выбор для романтиков и любителей поразмыслить в одиночестве. На первый взгляд они могут показаться «холодными» и «пустыми», но стоит только зажечь свет, и все меняется. Миллионы отблесков огней наполняют их жизнью и теплом. Они создают ощущение уюта и переносят вас на несколько веков назад: в то время, когда еще не было электричества, и люди освещали дома живым огнем. 
</p>
<p>
     Кованые люстры отличает четкость, плавность и изящество линий, в результате чего создается ощущение легкости, воздушности люстры. Плафоны довольно часто выполнены в форме свечи или факела, что еще больше усиливает эффект старины и добавляет нотку романтики. 
</p>
<p>
     Потолочные кованые люстры не только замечательно впишутся в любой интерьер, но и добавят в него особое очарование. Вы можете разместить такую люстру и в квартире, и в загородном доме. А особенно хорошо кованая люстра будет смотреться в беседке на вашем участке, но здесь главное не переборщить с яркостью света: он должен быть мягким, приглушенным. 
</p>
<p>
     На нашем сайте мы предлагаем вам огромный выбор кованых люстр: большие, маленькие, двух- и трехъярусные и даже люстры, которые выполнены под ковку, но на самом деле коваными не являются. А самое главное, все они обладают высоким качеством. 
</p>";"false";"false";"799";"Люстра L`ARTE LUCE L13806.03";"Люстра Napoli кованая";"Одноярусная люстра Napoli. Плафоны выполнены из стекла в виде оплывающей свечи. В комплект входит цепь длиной 1 м, а также два вида крепления: на крюк и потолочное.";"8785";"";"";"";"L13806.03";"ковка";"L`ARTE LUCE";"NAPOLI";"L`ARTE LUCE";"ИТАЛИЯ";"L13806.03";"Люстра Napoli";"ЛЮСТРЫ";"L13806.03";"1";"шт";"Люстра";"6";"E14";"60";"220";"";"";"";"";"";"";"";"";"";"";"";"53";"";"";"";"";"";"";"";"66";"";"";"";"Коричневый";"";"";"";"";"";"L13806.03";"798|32457|802|22170|800|803|22196|32439|22193|32450|22171|816|804|797"
"Люстра ковка";"Amiro_gen_20477";"ковка";"";"<p>  Кованые люстры – это отличный выбор для романтиков и любителей поразмыслить в одиночестве. На первый взгляд они могут показаться «холодными» и «пустыми», но стоит только зажечь свет, и все меняется. Миллионы отблесков огней наполняют их жизнью и теплом. Они создают ощущение уюта и переносят вас на несколько веков назад: в то время, когда еще не было электричества, и люди освещали дома живым огнем. 
</p>
<p>
     Кованые люстры отличает четкость, плавность и изящество линий, в результате чего создается ощущение легкости, воздушности люстры. Плафоны довольно часто выполнены в форме свечи или факела, что еще больше усиливает эффект старины и добавляет нотку романтики. 
</p>
<p>
     Потолочные кованые люстры не только замечательно впишутся в любой интерьер, но и добавят в него особое очарование. Вы можете разместить такую люстру и в квартире, и в загородном доме. А особенно хорошо кованая люстра будет смотреться в беседке на вашем участке, но здесь главное не переборщить с яркостью света: он должен быть мягким, приглушенным. 
</p>
<p>
     На нашем сайте мы предлагаем вам огромный выбор кованых люстр: большие, маленькие, двух- и трехъярусные и даже люстры, которые выполнены под ковку, но на самом деле коваными не являются. А самое главное, все они обладают высоким качеством. 
</p>";"false";"false";"860";"Люстра L`ARTE LUCE L14506.27";"Люстра Modena кованая";"Одноярусная люстра Modena. За счет специального крепления данную люстру можно крепить на скошенный потолок.";"10787";"";"";"";"L14506.27";"ковка";"L`ARTE LUCE";"MODENA";"L`ARTE LUCE";"ИТАЛИЯ";"L14506.27";"Люстра Modena";"ЛЮСТРЫ";"L14506.27";"1";"шт";"Люстра";"6";"E27";"60";"220";"";"";"";"";"";"";"";"";"";"";"";"57,5";"";"";"";"";"";"";"";"60";"";"";"";"Бронза";"";"";"";"";"";"L14506.27";"872|861|871|31675"
"Люстра ковка";"Amiro_gen_20477";"ковка";"";"<p>  Кованые люстры – это отличный выбор для романтиков и любителей поразмыслить в одиночестве. На первый взгляд они могут показаться «холодными» и «пустыми», но стоит только зажечь свет, и все меняется. Миллионы отблесков огней наполняют их жизнью и теплом. Они создают ощущение уюта и переносят вас на несколько веков назад: в то время, когда еще не было электричества, и люди освещали дома живым огнем. 
</p>
<p>
     Кованые люстры отличает четкость, плавность и изящество линий, в результате чего создается ощущение легкости, воздушности люстры. Плафоны довольно часто выполнены в форме свечи или факела, что еще больше усиливает эффект старины и добавляет нотку романтики. 
</p>
<p>
     Потолочные кованые люстры не только замечательно впишутся в любой интерьер, но и добавят в него особое очарование. Вы можете разместить такую люстру и в квартире, и в загородном доме. А особенно хорошо кованая люстра будет смотреться в беседке на вашем участке, но здесь главное не переборщить с яркостью света: он должен быть мягким, приглушенным. 
</p>
<p>
     На нашем сайте мы предлагаем вам огромный выбор кованых люстр: большие, маленькие, двух- и трехъярусные и даже люстры, которые выполнены под ковку, но на самом деле коваными не являются. А самое главное, все они обладают высоким качеством. 
</p>";"false";"false";"879";"Люстра L`ARTE LUCE L16906.04";"Люстра Teramo кованая";"Одноярусная люстра Teramo. В комплект входит цепь длиной 1 м.";"15633";"";"";"";"L16906.04";"ковка";"L`ARTE LUCE";"TERAMO";"L`ARTE LUCE";"ИТАЛИЯ";"L16906.04";"Люстра Teramo";"ЛЮСТРЫ";"L16906.04";"1";"шт";"Люстра";"6";"E14";"60";"220";"";"";"";"";"";"";"";"";"";"";"";"46";"";"";"";"";"";"";"";"70";"";"";"";"Черный";"";"";"";"";"";"L16906.04";"882|878|880"
"Люстра классика";"Amiro_gen_20477";"классика";"";"<p>  Люстры в классическом стиле  - это то, что называется «проверено временем». Выполненные с соблюдением четких пропорций и симметрии, они остаются лидером продаж и никогда не теряют своих позиций. Классические люстры изготавливаются с использованием традиционных материалов и форм. Выбрав такую люстру, вы никогда не прогадаете, ведь выбор в пользу классики всегда означает наличие хорошего вкуса. Они подойдут к любому интерьеру и украсят собой любое помещение. 
</p>
<p>
     Несмотря на беспрекословное следование традициям, модели классических люстр очень разнообразны. На нашем сайте представлен большой ассортимент потолочных люстр в классическом стиле, среди которых вы найдете ту, которая идеально подойдет к дизайну вашего дома. Бронзовые, сделанные под золото или платину, большие и не очень – всех их объединяет высокое качество и красота. 
</p>
<p>
     Мы предлагаем вам классические люстры, изготовленные в разных странах: в Италии, Китае, Германии и других. Среди наших покупателей наиболее популярны итальянские люстры, но и  люстры других  стран-производителей ничем не уступают им по качеству. Поэтому смело листайте страницы нашего интернет-каталога и заказывайте приглянувшуюся вам люстру. Она не только будет годами освещать ваш дом, но и добавит гармонии его дизайну. 
</p>";"false";"false";"892";"Люстра L`ARTE LUCE L19905.09";"Люстра Palermo";"Одноярусная люстра Palermo.";"12964";"";"";"";"L19905.09";"классика";"L`ARTE LUCE";"PALERMO";"L`ARTE LUCE";"ИТАЛИЯ";"L19905.09";"Люстра Palermo";"ЛЮСТРЫ";"L19905.09";"1";"шт";"Люстра";"5";"E14";"40";"220";"";"";"";"";"";"";"";"";"";"";"";"61";"";"";"";"";"";"";"";"56";"";"";"";"Черный";"";"";"";"";"";"L19905.09";"34621|34620|893|34622|34619|34623"
"Люстра флористика";"Amiro_gen_20477";"флористика";"";"<p> Цветы всегда были одним из способов украсить помещение и заставить его заиграть новыми красками.  Разнообразные виды цветов добавляют в интерьер ярких пятен, оживляют его, поднимают настроение. Но настоящие цветы быстро увядают и становятся некрасивыми, а возможность регулярно обновлять цветы есть не у всех. 
</p>
<p>
     Производители потолочных люстр нашли отличный выход из этой ситуации: они придумали изготавливать люстры, декорированные «природными» элементами. Стиль, в котором изготовлены такие люстры, называется флористикой. Плафоны у таких люстр чаще всего выполнены в форме какого-либо цветка либо дерева, а сама люстра обильно украшена различными листьями, ветками и маленькими цветками. 
</p>
<p>
     Люстры в стиле флористика станут отличным дополнением вашего интерьера. В отличие от живых цветов, такие цветы никогда не завянут, а вдобавок еще и будут освещать ваш дом. Светящиеся цветы выглядят очень красиво и необычно, а если поиграть с цветом плафонов, результат окажется просто волшебным. 
</p>
<p>
     Если вы любите природу, то такие люстры точно придутся вам по вкусу. На нашем сайте представлен большой выбор люстр в стиле флористика, среди которых вы отыщите то, что вам нужно. 
</p>";"false";"false";"1267";"Люстра L`ARTE LUCE L15806.35";"Люстра Benevento";"Люстра Benevento, 6-ти рожковая.";"6545";"";"";"";"L15806.35";"флористика";"L`ARTE LUCE";"BENEVENTO";"L`ARTE LUCE";"ИТАЛИЯ";"L15806.35";"Люстра Benevento";"ЛЮСТРЫ";"L15806.35";"1";"шт";"Люстра";"6";"E14";"60";"";"";"";"";"";"";"";"";"";"";"";"";"67";"";"";"";"";"";"";"";"79";"";"";"";"Wooden veins white+Gold wooden";"";"";"";"";"";"L15806.35";"1268|1265|1266|1263|1264"
"Люстра ковка";"Amiro_gen_20477";"ковка";"";"<p>  Кованые люстры – это отличный выбор для романтиков и любителей поразмыслить в одиночестве. На первый взгляд они могут показаться «холодными» и «пустыми», но стоит только зажечь свет, и все меняется. Миллионы отблесков огней наполняют их жизнью и теплом. Они создают ощущение уюта и переносят вас на несколько веков назад: в то время, когда еще не было электричества, и люди освещали дома живым огнем. 
</p>
<p>
     Кованые люстры отличает четкость, плавность и изящество линий, в результате чего создается ощущение легкости, воздушности люстры. Плафоны довольно часто выполнены в форме свечи или факела, что еще больше усиливает эффект старины и добавляет нотку романтики. 
</p>
<p>
     Потолочные кованые люстры не только замечательно впишутся в любой интерьер, но и добавят в него особое очарование. Вы можете разместить такую люстру и в квартире, и в загородном доме. А особенно хорошо кованая люстра будет смотреться в беседке на вашем участке, но здесь главное не переборщить с яркостью света: он должен быть мягким, приглушенным. 
</p>
<p>
     На нашем сайте мы предлагаем вам огромный выбор кованых люстр: большие, маленькие, двух- и трехъярусные и даже люстры, которые выполнены под ковку, но на самом деле коваными не являются. А самое главное, все они обладают высоким качеством. 
</p>";"false";"false";"1270";"Люстра L`ARTE LUCE L12306.36";"Люстра Bozen кованая";"Люстра Bozen, 6-ти рожковая.";"17317";"";"";"";"L12306.36";"ковка";"L`ARTE LUCE";"BOZEN";"L`ARTE LUCE";"ИТАЛИЯ";"L12306.36";"Люстра Bozen";"ЛЮСТРЫ";"L12306.36";"1";"шт";"Люстра";"6";"E14";"60";"";"";"";"";"";"";"";"";"";"";"";"";"76";"";"";"";"";"";"";"";"66";"";"";"Amber graduation glass";"FRIC";"";"";"";"";"";"L12306.36";"1274|1271|1273|1272|1292"
