Категория;Артикул фабрики;Название фабрики;Страна происхождения;Серия;Наименование;Цена;Остатки;Стиль;Кол-во ламп_1;Макс.мощность_1;Тип цоколя_1;Напряжение_1;Кол-во ламп_2;Макс.мощность_2;Тип цоколя_2;Напряжение_2;Кол-во ламп_3;Макс.мощность_3;Тип цоколя_3;Напряжение_3;Количество лампочек (цоколей)_вычисляемое;Общая мощность_вычисляемая;Максимальная мощность 1-ой лампочки_собираемая;Тип цоколя_собираемый;Напряжение_собираемое;Наличие лампочек в комплекте;Степень пыле-влагозащиты (IP);Класс защиты от эл. тока;Вес брутто(кг);Объем (м3);Длина (см);Ширина (см);Диаметр (см);Выступ (см);Высота (см);МАКС высота (см);МИН высота (см);Глубина врезного отверстия;Размер врезного отверстия;Диаметр абажура (см);Дополнительные функции;Цвет каркаса;Цвет плафона/абажура;Материал каркаса;Материал плафона/абажура;Тип хрусталя;Хрусталь;Кованый;Флористика;Детский;Светодиодный;Точечный;Подсветка предметов;На солнечных батареях;Примечание;Поставщик;Внутренний код;Сортировка
Торшеры напольные;89737;Eglo;Австрия;Cremona;Торшер Eglo Cremona 89737;8030;0;Современный;1;100;E27;230;;;;;;;;;1;100;100 Вт;E27;230;;IP20;II;;;;38;;;156,5;;;;;;ножной выключатель;золотой, коричневый;бежевый, золотой;металл;текстиль;;;;;;;;;;;Eglo;;310
Светильники>>Потолочные;89747;Eglo;Австрия;Strike;Потолочный светильник Eglo Strike 89747;4747;0;Современный;4;40;G9;230;;;;;;;;;4;160;40 Вт;G9;230;да;IP20;I;;;89;;;20,5;;;;;;;;никель;;металл;металл;;;;;;;да;;;;Eglo;;310
Торшеры напольные;89782;Eglo;Австрия;Baya 2;Торшер Eglo Baya 2 89782;6049;0;Современный;2;18;E27;230;1;7;E14;230;;;;;3;43;2х18 Вт,1х7 Вт;2xE27, 1xE14;230;да;IP20;I;;;44;;;;180;;;;;;;латунь;белый;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;89832;Eglo;Австрия;Pinto;Подвесной светильник Eglo Pinto 89832;2744;1;Современный;1;60;E27;230;;;;;;;;;1;60;60 Вт;E27;230;;IP20;I;;;;;11;;110;;;;;;;хром;молочный, неокрашенный;металл;стекло;;;;;;;да;;;;Eglo;;310
Светильники>>Подвесные;89833;Eglo;Австрия;Pinto;Подвесной светильник Eglo Pinto 89833;7946;116;Современный;3;60;E27;230;;;;;;;;;3;180;60 Вт;E27;230;;IP20;I;;;72,5;;;;110;;;;;;;хром;молочный, неокрашенный;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;89834;Eglo;Австрия;Pinto;Подвесной светильник Eglo Pinto 89834;11006;1;Современный;4;60;E27;230;;;;;;;;;4;240;60 Вт;E27;230;;IP20;I;;;90,5;;;;110;;;;;;;хром;молочный, неокрашенный;металл;стекло;;;;;;;;;;;Eglo;;310
Люстры>>Подвесные;89852;Eglo;Австрия;Feda;Подвесная люстра Eglo Feda 89852 с хрустальными подвесками;9304;0;Классика;5;40;E14;230;;;;;;;;;5;200;40 Вт;E14;230;;IP20;I;;;;;53;;110;;;;;;;черный;неокрашенный;металл;хрусталь;;да;да;;;;;;;;Eglo;;310
Люстры>>Подвесные;89891;Eglo;Австрия;Dionis;Подвесная люстра Eglo Dionis 89891;5909;2;Современный;5;40;E14;230;;;;;;;;;5;200;40 Вт;E14;230;;IP20;I;;;;;54;;110;;;;;;;никель;белый, алебастр;металл;стекло;;;;;;;;;;;Eglo;;310
Бра настенные;89892;Eglo;Австрия;Dionis;Бра Eglo Dionis 89892;1598;0;Современный;1;40;E14;230;;;;;;;;;1;40;40 Вт;E14;230;;IP20;I;;;;9;21;;20;;;;;;шнуровой выключатель;никель;белый, алебастр;металл;стекло;;;;;;;;;;;Eglo;;310
Настольные лампы;89893;Eglo;Австрия;Dionis;Настольная лампа Eglo Dionis 89893;1501;0;Современный;1;40;E14;230;;;;;;;;;1;40;40 Вт;E14;230;;IP20;II;;;;24;;;34;;;;;;выключатель на проводе;никель;белый, алебастр;металл;стекло;;;;;;;;;;;Eglo;;310
Люстры>>Потолочные;89904;Eglo;Австрия;Samanta 1;Потолочная люстра Eglo Samanta 1 89904;9274;0;Современный;8;9;E14;230;;;;;;;;;8;72;9 Вт;E14;230;да;IP20;I;;;112,5;45,5;;;;;;;;;;никель;белый полосатый;металл;стекло;;;;;;;;да;;;Eglo;;310
Светильники>>Для кухни;89958;Eglo;Австрия;Lika;Светильник для кухни Eglo Lika 89958;1843;0;Современный;1;8;G5;230;;;;;;;;;1;8;8 Вт;G5;230;да;IP20;I;;;37,5;8,5;;4;;;;;;;;серебряный;белый;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Для кухни;89962;Eglo;Австрия;Lika;Светильник для кухни Eglo Lika 89962;3009;0;Современный;1;21;G5;230;;;;;;;;;1;21;21 Вт;G5;230;да;IP20;I;;;93;8,5;;4;;;;;;;;серебряный;белый;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Для кухни;89968;Eglo;Австрия;Cassy;Светильник для кухни Eglo Cassy 89968;2650;0;Современный;1;21;G5;230;;;;;;;;;1;21;21 Вт;G5;230;да;IP20;I;;;101,5;8,5;;6,5;;;;;;;;белый;белый;пластмасса;пластмасса;;;;;;;;;;;Eglo;;310
Торшеры напольные;89972;Eglo;Австрия;Diadema;Торшер Eglo Diadema 89972 с хрустальными подвесками;9791;0;Классика;3;40;E14;230;;;;;;;;;3;120;40 Вт;E14;230;;IP20;II;;;;;38;;170;;;;;;ножной выключатель;хром;прозрачный, черный;металл;текстиль, хрусталь;;да;;;;;;;;;Eglo;;310
Светильники>>Подвесные;89995;Eglo;Австрия;Topo 1;Подвесной светильник Eglo Topo 1 89995;2540;38;Современный;1;40;E14;230;;;;;;;;;1;40;40 Вт;E14;230;;IP20;I;;;;;25;;110;;;;;;;никель;белый;металл;стекло;;;;;;;;;;;Eglo;;310
Настольные лампы;89997;Eglo;Австрия;Topo 1;Настольная лампа Eglo Topo 1 89997;2479;6;Современный;1;60;E14;230;;;;;;;;;1;60;60 Вт;E14;230;;IP20;II;;;;;25;;40;;;;;;сенсорный выключатель;никель;белый;металл;стекло;;;;;;;;;;;Eglo;;310
Бра настенные;90022;Eglo;Австрия;Lavida 1;Бра Eglo Lavida 1 90022;2100;0;Современный;2;9;G9;230;;;;;;;;;2;18;9 Вт;G9;230;да;IP20;I;;;;26,5;;95;34;;;;;;сенсорный выключатель;никель;белый полосатый;металл;стекло;;;;;;;;;;;Eglo;;310
Настольные лампы;90024;Eglo;Австрия;Lavida 1;Настольная лампа Eglo Lavida 1 90024;2761;0;Современный;2;9;G9;230;;;;;;;;;2;18;9 Вт;G9;230;да;IP20;II;;;;21,5;;;47;;;;;;;никель;белый полосатый;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Потолочные;90029;Eglo;Австрия;Samanta;Потолочный светильник Eglo Samanta 90029;4895;0;Современный;5;9;E14;230;;;;;;;;;5;45;9 Вт;E14;230;да;IP20;I;;;;;28,5;;26,5;;;;;;;никель;белый, неокрашенный;металл;стекло;;;;;;;;да;;;Eglo;;310
Светильники>>Подвесные;90047;Eglo;Австрия;Amadora;Подвесной светильник Eglo Amadora 90047;1620;409;Современный;1;60;E27;230;;;;;;;;;1;60;60 Вт;E27;230;;IP20;I;;;;;10,5;;110;;;;12;;;никель;белый с рисунком;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Встраиваемые;90053;Eglo;Австрия;Spezia 1;Встраиваемый светильник Eglo Spezia 1 90053;1010;3;Современный;1;50;GU10;230;;;;;;;;;1;50;50 Вт;GU10;230;да;IP20;II;;;;;11;;;;;0,75;10;;;желтый;желтый;металл;металл;;;;;;;да;да;;;Eglo;;310
Светильники>>Встраиваемые;90056;Eglo;Австрия;Terni;Встраиваемый светильник Eglo Terni 90056;3985;0;Современный;4;35;GU10;230;;;;;;;;;4;140;35 Вт;GU10;230;да;IP20;II;;;17,5;17,5;;;;;;9,5;16,5x16,5;;;алюминий;;металл;стекло;;;;;;;да;да;;;Eglo;;310
Светильники>>Подвесные;90075;Eglo;Австрия;Almera 1;Подвесной светильник Eglo Almera 1 90075;10190;1;Современный;5;40;E14;230;;;;;;;;;5;200;40 Вт;E14;230;;IP20;I;;;91,5;;;;110;;;;;;;никель;серый с рисунком;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Настенные;90076;Eglo;Австрия;Almera 1;Настенный светильник Eglo Almera 1 90076;1962;1;Современный;1;60;E14;230;;;;;;;;;1;60;60 Вт;E14;230;;IP20;I;;;18;;;7,5;25;;;;;;;никель;серый с рисунком;металл;стекло;;;;;;;;;;;Eglo;;310
Настольные лампы;90077;Eglo;Австрия;Almera 1;Настольная лампа Eglo Almera 1 90077;2438;11;Современный;1;60;E27;230;;;;;;;;;1;60;60 Вт;E27;230;;IP20;II;;;;;11;;29,5;;;;;;;никель;серый с рисунком;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90082;Eglo;Австрия;Cala;Подвесной светильник Eglo Cala 90082;9722;36;Современный;3;60;E27;230;;;;;;;;;3;180;60 Вт;E27;230;;IP20;I;;;;;49;;50;;;;;;;золотой, серебряный;белый;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90086;Eglo;Австрия;Lobby 1;Подвесной светильник Eglo Lobby 1 90086;5372;0;Современный;1;55;2GX13;230;;;;;;;;;1;55;55 Вт;2GX13;230;да;IP20;I;;;;;48;;110;;;;;;сенсорный выключатель;никель;белый;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Встраиваемые;90118;Eglo;Австрия;Bantry;Встраиваемый светильник Eglo Bantry 90118;1316;70;Современный;1;40;G9;230;;;;;;;;;1;40;40 Вт;G9;230;да;IP20;I;;;11;11;;;16,5;;;;;;;хром;неокрашенный;металл;хрусталь;;;;;;;;;;;Eglo;;310
Торшеры напольные;90129;Eglo;Австрия;Vision line;Торшер Eglo Vision line 90129;9624;0;Современный;1;50;GU10;230;;;;;;;;;1;50;50 Вт;GU10;230;да;IP20;I;;;179;;;;;;;;;;ножной выключатель;никель, алюминий;;;;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90156;Eglo;Австрия;Othello;Подвесной светильник Eglo Othello 90156;21468;1;Современный;20;10;G4;12;;;;;;;;;20;200;10 Вт;G4;230;да;;I;;;;;50;;110;;;;;;;;;;;;;;;;;;;;;Eglo;;310
Светильники>>Настенные;90157;Eglo;Австрия;Othello;Настенный светильник Eglo Othello 90157;6526;1;Современный;5;20;G4;12;;;;;;;;;5;100;20 Вт;G4;230;да;;II;;;35;;;26;22;;;;;;;;;;;;;;;;;;;;;Eglo;;310
Настольные лампы;90158;Eglo;Австрия;Othello;Настольная лампа Eglo Othello 90158;5496;14;Современный;6;20;G5;12;;;;;;;;;6;120;20 Вт;G5;230;да;;II;;;;;30;;37;;;;;;ножной выключатель;;;;;;;;;;;;;;;Eglo;;310
Светильники>>Потолочные;90188;Eglo;Австрия;Ziba;Потолочный светильник Eglo Ziba 90188;11157;0;Современный;4;40;G9;230;;;;;;;;;4;160;40 Вт;G9;230;да;IP20;I;;;39;39;;;;;;;;;;;;;;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90194;Eglo;Австрия;Milagro;Подвесной светильник Eglo Milagro 90194;1826;3;Современный;1;60;E27;230;;;;;;;;;1;60;60 Вт;E27;230;;IP20;II;;;;;20;;110;;;;;;;серебряный, хром;;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90195;Eglo;Австрия;Milagro;Подвесной светильник Eglo Milagro 90195;2030;0;Современный;1;100;E27;230;;;;;;;;;1;100;100 Вт;E27;230;;IP20;II;;;;;25;;110;;;;;;;серебряный, хром;белый, алебастр;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90196;Eglo;Австрия;Legnano;Подвесной светильник Eglo Legnano 90196;2642;14;Современный;1;100;E27;230;;;;;;;;;1;100;100 Вт;E27;230;;IP20;II;;;;;30;;110;;;;;;;серебряный, хром;белый, алебастр;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90204;Eglo;Австрия;Legnano;Подвесной светильник Eglo Legnano 90204;3050;43;Современный;1;100;E27;230;;;;;;;;;1;100;100 Вт;E27;230;;IP20;II;;;;;30;;110;;;;;;;серебряный, хром;красный, оранжевый, алебастр;металл;стекло;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90217;Eglo;Австрия;Legnano;Подвесной светильник Eglo Legnano 90217;1301;0;Современный;1;100;E27;230;;;;;;;;;1;100;100 Вт;E27;230;;IP20;I;;;;;12;;110;;;;;;;серебряный, хром;красный, оранжевый, алебастр;;;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90225;Eglo;Австрия;Fossano;Подвесной светильник Eglo Fossano 90225;7124;0;Современный;5;40;E14;230;;;;;;;;;5;200;40 Вт;E14;230;;;I;;;94;;;;110;;;;;;;бронзовый;;;;;;;;;;;;;;Eglo;;310
Торшеры напольные;90231;Eglo;Австрия;Up-Eco;Торшер Eglo Up-Eco 90231;4307;0;Современный;1;18;E27;230;1;9;E14;;;;;;2;27;1х18 Вт, 1х9 Вт;1xE27, 1xE14;230;да;;II;;;;;26;;181;;;;;;;бронзовый;;;;;;;;;;;;;;Eglo;;310
Торшеры напольные;90232;Eglo;Австрия;Up-Eco;Торшер Eglo Up-Eco 90232;4428;0;Современный;1;18;E27;230;1;9;E14;;;;;;2;27;1х18 Вт, 1х9 Вт;1xE27, 1xE14;230;да;;II;;;;;26;;181;;;;;;;никель;;;;;;;;;;;;;;Eglo;;310
Торшеры напольные;90277;Eglo;Австрия;Baya-SONIC;Торшер Eglo Baya-SONIC 90277;9055;0;Современный;1;300;R7s;230;1;40;G9;;;;;;2;340;1х300 Вт, 1х40 Вт;1xR7s, 1xG9;230;да;;I;;;42;;;;180,5;;;;;;;никель;;;;;;;;;;;;;;Eglo;;310
Торшеры напольные;90278;Eglo;Австрия;Baya-SONIC;Торшер Eglo Baya-SONIC 90278;9526;0;Современный;1;300;R7s;230;1;40;G9;;;;;;2;340;1х300 Вт, 1х40 Вт;1xR7s, 1xG9;230;да;;I;;;42;;;;180,5;;;;;;;латунь;;;;;;;;;;;;;;Eglo;;310
Торшеры напольные;90279;Eglo;Австрия;Baya-SONIC;Торшер Eglo Baya-SONIC 90279;6240;0;Современный;1;300;R7s;230;1;40;G9;;;;;;2;340;1х300 Вт, 1х40 Вт;1xR7s, 1xG9;230;да;;I;;;42;;;;180,5;;;;;;;бронзовый;;;;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90282;Eglo;Австрия;Severo;Подвесной светильник Eglo Severo 90282;2170;1;Современный;1;60;E27;230;;;;;;;;;1;60;60 Вт;E27;230;;;I;;;;;10;;110;;;;;;;коричневый;;;;;;;;;;;;;;Eglo;;310
Бра настенные;90284;Eglo;Австрия;Severo;Бра Eglo Severo 90284;2259;0;Современный;1;60;E27;230;;;;;;;;;1;60;60 Вт;E27;230;;;I;;;10;;13,5;;39,5;;;;;;;коричневый;;;;;;;;;;;;;;Eglo;;310
Светильники>>Настенно-потолочные;90287;Eglo;Австрия;Sesto;Настенно-потолочный светильник Eglo Sesto 90287;2551;2;Современный;2;9;E14;230;;;;;;;;;2;18;9 Вт;E14;230;да;;I;;;33,5;7;;;;;;;;;;никель;;;;;;;;;;да;да;;;Eglo;;310
Светильники>>Подвесные;90304;Eglo;Австрия;Pinto nero;Подвесной светильник Eglo Pinto nero 90304;2744;4;Современный;1;60;E27;230;;;;;;;;;1;60;60 Вт;E27;230;;;I;;;;;11;;110;;;;;;;никель;;;;;;;;;;;;;;Eglo;;310
Светильники>>Подвесные;90334;Eglo;Австрия;Fossano;Подвесной светильник Eglo Fossano 90334;5157;10;Современный;3;40;E14;230;;;;;;;;;3;120;40 Вт;E14;230;;;I;;;52,5;;;;110;;;;;;;бронзовый;;;;;;;;;;;;;;Eglo;;310
Настольные лампы;90337;Eglo;Австрия;Fossano;Настольная лампа Eglo Fossano 90337;1905;6;Современный;1;40;E14;230;;;;;;;;;1;40;40 Вт;E14;230;;;II;;;17,5;37,5;;;;;;;;;выключатель на проводе;бронзовый;;;;;;;;;;;;;;Eglo;;310
