Категория;Артикул фабрики;Название фабрики;Страна происхождения;Серия;Наименование;Цена;Остатки;Стиль;Кол-во ламп_1;Макс.мощность_1;Тип цоколя_1;Напряжение_1;Кол-во ламп_2;Макс.мощность_2;Тип цоколя_2;Напряжение_2;Кол-во ламп_3;Макс.мощность_3;Тип цоколя_3;Напряжение_3;Количество лампочек (цоколей)_вычисляемое;Общая мощность_вычисляемая;Максимальная мощность 1-ой лампочки_собираемая;Тип цоколя_собираемый;Напряжение_собираемое;Наличие лампочек в комплекте;Степень пыле-влагозащиты (IP);Класс защиты от эл. тока;Вес брутто(кг);Объем (м3);Длина (см);Ширина (см);Диаметр (см);Выступ (см);Высота (см);МАКС высота (см);МИН высота (см);Глубина врезного отверстия;Размер врезного отверстия;Диаметр абажура (см);Дополнительные функции;Цвет каркаса;Цвет плафона/абажура;Материал каркаса;Материал плафона/абажура;Тип хрусталя;Хрусталь;Кованый;Флористика;Детский;Светодиодный;Точечный;Подсветка предметов;На солнечных батареях;Примечание;Поставщик;Внутренний код;Сортировка
Светильники>>Настенные;A7828AP-1AB;ArteLamp;Италия;COPPERLAND;Настенный светильник ArteLamp COPPERLAND A7828AP-1AB;4050;11;Классика;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;;31;;18;18;;;;;;;античная бронза;матовый;;;;;;;;;;;;;ArteLamp;;140
Светильники>>Подвесные;A7828SP-1AB;ArteLamp;Италия;COPPERLAND;Подвесной светильник ArteLamp COPPERLAND A7828SP-1AB;6070;51;Классика;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;;;31;;26;;;;;;;античная бронза;матовый;;;;;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 110 см";ArteLamp;;140
Светильники>>Подвесные;A7828SP-4-1AB;ArteLamp;Италия;COPPERLAND;Подвесной светильник ArteLamp COPPERLAND A7828SP-4-1AB;10660;1;Классика;1;60;E27;;4;60;E14;;;;;;5;300;60 Вт;1xE27, 4xE14;;;;;;;;;45;;48;;;;;;раздельное включение рожков;античная бронза;матовый;;;;;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 110 см";ArteLamp;;140
Светильники>>Потолочные;A7845PL-4AB;ArteLamp;Италия;VITRAGE;Потолочный светильник ArteLamp VITRAGE A7845PL-4AB;10450;57;Классика;4;40;E27;;;;;;;;;;4;160;40 Вт;E27;;;IP20;;;;45;21;;;21;;;;;;;античная бронза;прозрачный;;;;;;;;;;;;;ArteLamp;;140
Светильники>>Настенные;A7862AP-1AB;ArteLamp;Италия;COPPERLAND;Настенный светильник ArteLamp COPPERLAND A7862AP-1AB с элементами из хрусталя;4110;7;Классика;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;;33;;17;17;;;;;;;античная бронза;белый матовый;;;;да;;;;;;;;;ArteLamp;;140
Люстры>>Потолочные;A7862LM-3AB;ArteLamp;Италия;COPPERLAND;Потолочная люстра ArteLamp COPPERLAND A7862LM-3AB с элементами из хрусталя;10730;8;Классика;3;60;E27;;;;;;;;;;3;180;60 Вт;E27;;;;;;;;;42;;46;;;;;;;античная бронза;белый матовый;;;;да;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте";ArteLamp;;140
Светильники>>Потолочные;A7862PL-2AB;ArteLamp;Италия;COPPERLAND;Потолочный светильник ArteLamp COPPERLAND A7862PL-2AB с элементами из хрусталя;8200;3;Классика;2;60;E27;;;;;;;;;;2;120;60 Вт;E27;;;;;;;40;23;;;23;;;;;;;античная бронза;белый матовый;;;;да;;;;;;;;;ArteLamp;;140
Светильники>>Подвесные;A7862SP-1AB;ArteLamp;Италия;COPPERLAND;Подвесной светильник ArteLamp COPPERLAND A7862SP-1AB с элементами из хрусталя;6210;41;Классика;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;;;30;;26;;;;;;;античная бронза;белый матовый;;;;да;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 110 см";ArteLamp;;140
Светильники>>Подвесные;A7862SP-3AB;ArteLamp;Италия;COPPERLAND;Подвесной светильник ArteLamp COPPERLAND A7862SP-3AB с элементами из хрусталя;9310;0;Классика;3;60;E14;;;;;;;;;;3;180;60 Вт;E14;;;;;;;;;40;;42;;;;;;;античная бронза;белый матовый;;;;да;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 110 см";ArteLamp;;140
Светильники>>Настенные;A7884AP-1AB;ArteLamp;Италия;COPPERLAND;Настенный светильник ArteLamp COPPERLAND A7884AP-1AB;3600;99;Классика;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;;31;;19;19;;;;;;;античная бронза;прозрачный;;;;;;;;;;;;;ArteLamp;;140
Светильники>>Подвесные;A7884SP-1AB;ArteLamp;Италия;COPPERLAND;Подвесной светильник ArteLamp COPPERLAND A7884SP-1AB;4590;49;Классика;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;35;35;;;32;;;;;;;античная бронза;прозрачный;;;;;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 110 см";ArteLamp;;140
Светильники>>Подвесные;A7884SP-4-1AB;ArteLamp;Италия;COPPERLAND;Подвесной светильник ArteLamp COPPERLAND A7884SP-4-1AB;7240;40;Классика;1;60;E27;;4;60;E14;;;;;;5;300;60 Вт;1xE27, 4xE14;;;;;;;46;46;;;50;;;;;;раздельное включение рожков;античная бронза;прозрачный;;;;;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 110 см";ArteLamp;;140
Бра настенные;A8100AP-1GA;ArteLamp;Италия;BORGIA;Бра ArteLamp BORGIA A8100AP-1GA с элементами из хрусталя;2020;2;Классика;1;40;E14;;;;;;;;;;1;40;40 Вт;E14;;;;;;;;19;;39;45;;;;;;;античное золото;белый;;;;да;;да;;;;;;;ArteLamp;;140
Люстры>>Подвесные;A8100LM-5GA;ArteLamp;Италия;BORGIA;Подвесная люстра ArteLamp BORGIA A8100LM-5GA с элементами из хрусталя;9580;0;Классика;5;40;E14;;;;;;;;;;5;200;40 Вт;E14;;;;;;;;;84;;66;;;;;;раздельное включение рожков;античное золото;белый;;;;да;;да;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте";ArteLamp;;140
Люстры>>Подвесные;A8100LM-8GA;ArteLamp;Италия;BORGIA;Подвесная люстра ArteLamp BORGIA A8100LM-8GA с элементами из хрусталя;14040;3;Классика;8;40;E14;;;;;;;;;;8;320;40 Вт;E14;;;;;;;;;85;;70;;;;;;раздельное включение рожков;античное золото;белый;;;;да;;да;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте";ArteLamp;;140
Бра настенные;A8200AP-1CC;ArteLamp;Италия;POLAR;Бра ArteLamp POLAR A8200AP-1CC;2430;1;Современный;1;40;G9;;;;;;;;;;1;40;40 Вт;G9;;да;;;;;;12;;16;17;;;;;;;хром;белый;;;;;;;;;;;;крепление - скоба;ArteLamp;;140
Светильники>>Подвесные;A8200SP-5CC;ArteLamp;Италия;POLAR;Подвесной светильник ArteLamp POLAR A8200SP-5CC;5400;42;Современный;5;40;G9;;;;;;;;;;5;200;40 Вт;G9;;да;;;;;;;26;;20;;;;;;;хром;белый;;;;;;;;;;;;крепление - скоба;ArteLamp;;140
Люстры>>Подвесные;A8223LM-5CC;ArteLamp;Италия;GEORGEOUS;Подвесная люстра ArteLamp GEORGEOUS A8223LM-5CC с элементами из хрусталя;20250;73;Классика;5;40;E14;;;;;;;;;;5;200;40 Вт;E14;;;;;;;;;56;;60;;;;;;раздельное включение рожков;хром;;;;;да;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 55 см";ArteLamp;;140
Люстры>>Подвесные;A8223LM-5GO;ArteLamp;Италия;GEORGEOUS;Подвесная люстра ArteLamp GEORGEOUS A8223LM-5GO с элементами из хрусталя;20250;69;Классика;5;40;E14;;;;;;;;;;5;200;40 Вт;E14;;;;;;;;;56;;60;;;;;;раздельное включение рожков;золото;;;;;да;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 55 см";ArteLamp;;140
Люстры>>Подвесные;A8223LM-8CC;ArteLamp;Италия;GEORGEOUS;Подвесная люстра ArteLamp GEORGEOUS A8223LM-8CC с элементами из хрусталя;26860;34;Классика;8;40;E14;;;;;;;;;;8;320;40 Вт;E14;;;;;;;;;56;;70;;;;;;раздельное включение рожков;хром;;;;;да;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 55 см";ArteLamp;;140
Люстры>>Подвесные;A8223LM-8GO;ArteLamp;Италия;GEORGEOUS;Подвесная люстра ArteLamp GEORGEOUS A8223LM-8GO с элементами из хрусталя;26860;36;Классика;8;40;E14;;;;;;;;;;8;320;40 Вт;E14;;;;;;;;;56;;70;;;;;;раздельное включение рожков;золото;;;;;да;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 55 см";ArteLamp;;140
Люстры>>Подвесные;A8230LM-6GO;ArteLamp;Италия;ALIGOTE;Подвесная люстра ArteLamp ALIGOTE A8230LM-6GO с элементами из хрусталя;13720;4;Классика;6;40;E14;;;;;;;;;;6;240;40 Вт;E14;;;;;;;;;72;;55;;;;;;раздельное включение рожков;золото;;;;;да;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 55 см";ArteLamp;;140
Бра настенные;A8280AP-1CC;ArteLamp;Италия;BELLIS;Бра ArteLamp BELLIS A8280AP-1CC;2160;46;Классика;1;40;G9;;;;;;;;;;1;40;40 Вт;G9;;да;;;;;;17;;11;28;;;;;;выключатель на корпусе;хром;прозрачный;;;;;;да;;;;;;;ArteLamp;;140
Люстры>>Подвесные;A8280LM-9CC;ArteLamp;Италия;BELLIS;Подвесная люстра ArteLamp BELLIS A8280LM-9CC;10660;9;Классика;9;40;G9;;;;;;;;;;9;360;40 Вт;G9;;да;;;;;;;58;;42;;;;;;;хром;прозрачный;;;;;;да;;;;;;крепление - скоба, длина цепи 48 см;ArteLamp;;140
Люстры>>Потолочные;A8280PL-5CC;ArteLamp;Италия;BELLIS;Потолочная люстра ArteLamp BELLIS A8280PL-5CC;5260;31;Классика;5;40;G9;;;;;;;;;;5;200;40 Вт;G9;;да;;;;;;;44;;20;;;;;;;хром;прозрачный;;;;;;да;;;;;;;ArteLamp;;140
Подсветки для картин;A8343AP-1AB;ArteLamp;Италия;PICTURE LIGHTS;Подсветка картин ArteLamp PICTURE LIGHTS A8343AP-1AB;4590;102;Современный;1;14;T5;;;;;;;;;;1;14;14 Вт;T5;;да;;;;;68;20;;;12;;;;;;выключатель на корпусе;античная бронза;;;;;;;;;;;;;;ArteLamp;;140
Подсветки для картин;A8343AP-1CC;ArteLamp;Италия;PICTURE LIGHTS;Подсветка картин ArteLamp PICTURE LIGHTS A8343AP-1CC;4590;20;Современный;1;14;T5;;;;;;;;;;1;14;14 Вт;T5;;да;;;;;68;20;;;12;;;;;;выключатель на корпусе;хром;;;;;;;;;;;;;;ArteLamp;;140
Подсветки для картин;A8343AP-1SS;ArteLamp;Италия;PICTURE LIGHTS;Подсветка картин ArteLamp PICTURE LIGHTS A8343AP-1SS;4590;96;Современный;1;14;T5;;;;;;;;;;1;14;14 Вт;T5;;да;;;;;68;20;;;12;;;;;;выключатель на корпусе;матовое серебро;;;;;;;;;;;;;;ArteLamp;;140
Светильники>>Встраиваемые;A8357PL-1CC;ArteLamp;Италия;BRILLIANTS;Встраиваемый хрустальный светильник ArteLamp BRILLIANTS A8357PL-1CC;820;473;Классика;1;50;G9;;;;;;;;;;1;50;50 Вт;G9;;да;IP20;;;;;;10,8;;;;;4;5,5;;;хром;прозрачный;;;;да;;;;;;;;;ArteLamp;;140
Светильники>>Встраиваемые;A8359PL-1AB;ArteLamp;Италия;BRILLIANTS;Встраиваемый хрустальный светильник ArteLamp BRILLIANTS A8359PL-1AB;820;0;Классика;1;50;G9;;;;;;;;;;1;50;50 Вт;G9;;да;IP20;;;;;;10,8;;;;;4;5,5;;;античная бронза;прозрачный;;;;да;;;;;;;;;ArteLamp;;140
Светильники>>Встраиваемые;A8380PL-3CC;ArteLamp;Италия;COOL ICE;Встраиваемый светильник ArteLamp COOL ICE A8380PL-3CC;1480;0;Современный;1;20;G4;230;;;;;;;;;1;20;20 Вт;G4;230;да;IP20;;;;;;5;;;;;4;5,5;;;хром;хром;;;;;;;;;;;;комплект из 3 шт;ArteLamp;;140
Светильники>>Встраиваемые;A8382PL-3CC;ArteLamp;Италия;COOL ICE;Встраиваемый светильник ArteLamp COOL ICE A8382PL-3CC;1410;214;Современный;1;20;G4;230;;;;;;;;;1;20;20 Вт;G4;230;да;IP20;;;;;;5;;;;;4;5,5;;;хром;хром;;;;;;;;;;;;комплект из 3 шт;ArteLamp;;140
Светильники>>Встраиваемые;A8420PL-1WH;ArteLamp;Италия;COOL ICE;Встраиваемый светильник ArteLamp COOL ICE A8420PL-1WH;490;0;Современный;1;50;G9;;;;;;;;;;1;50;50 Вт;G9;;да;IP20;;;;;;9;;;;;4;5,5;;;сталь;белый;;;;;;;;;;;;;ArteLamp;;140
Светильники>>Встраиваемые;A8448PL-1CC;ArteLamp;Италия;BRILLIANTS;Встраиваемый хрустальный светильник ArteLamp BRILLIANTS A8448PL-1CC;620;207;Классика;1;50;G9;;;;;;;;;;1;50;50 Вт;G9;;да;IP20;;;;;;7;;;;;4;5,5;;;хром;прозрачный;;;;да;;;;;;;;;ArteLamp;;140
Светильники>>Встраиваемые;A8550PL-1AB;ArteLamp;Италия;COOL ICE;Встраиваемый светильник ArteLamp COOL ICE A8550PL-1AB;450;144;Современный;1;50;G9;;;;;;;;;;1;50;50 Вт;G9;;да;IP20;;;;;;7,2;;;;;4;5,5;;;античная бронза;белый;;;;;;;;;;;;;ArteLamp;;140
Торшеры напольные;A8606PN-1AB;ArteLamp;Италия;STUDIO;Торшер ArteLamp STUDIO A8606PN-1AB;6340;111;Современный;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;55;55;;;145;;;;;;;античная бронза;античная бронза;;;;;;;;;;;;;ArteLamp;;140
Торшеры напольные;A8606PN-1CC;ArteLamp;Италия;STUDIO;Торшер ArteLamp STUDIO A8606PN-1CC;6340;16;Современный;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;55;55;;;145;;;;;;;хром;хром;;;;;;;;;;;;;ArteLamp;;140
Торшеры напольные;A8606PN-1WH;ArteLamp;Италия;STUDIO;Торшер ArteLamp STUDIO A8606PN-1WH;5670;169;Современный;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;55;55;;;145;;;;;;;белый;белый;;;;;;;;;;;;;ArteLamp;;140
Светильники>>Подвесные;A8606SP-1AB;ArteLamp;Италия;STUDIO;Подвесной светильник ArteLamp STUDIO A8606SP-1AB;5940;62;Современный;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;;;21;;34;;;;;;;античная бронза;античная бронза;;;;;;;;;да;да;;крепление - скоба, длина цепи 160 см;ArteLamp;;140
Светильники>>Подвесные;A8606SP-1CC;ArteLamp;Италия;STUDIO;Подвесной светильник ArteLamp STUDIO A8606SP-1CC;5940;126;Современный;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;;;21;;34;;;;;;;хром;хром;;;;;;;;;да;да;;крепление - скоба, длина цепи 160 см;ArteLamp;;140
Светильники>>Подвесные;A8606SP-1WH;ArteLamp;Италия;STUDIO;Подвесной светильник ArteLamp STUDIO A8606SP-1WH;4990;126;Современный;1;60;E27;;;;;;;;;;1;60;60 Вт;E27;;;;;;;;;21;;34;;;;;;;белый;белый;;;;;;;;;да;да;;крепление - скоба, длина цепи 160 см;ArteLamp;;140
Бра настенные;A8777AP-1WA;ArteLamp;Италия;ATLAS;Бра ArteLamp ATLAS A8777AP-1WA;2160;91;Классика;1;40;E14;;;;;;;;;;1;40;40 Вт;E14;;;;;;;;17;;27;21;;;;;;выключатель на корпусе;античный белый;белый;;;;;;;;;;;;;ArteLamp;;140
Люстры>>Подвесные;A8777LM-3-3WA;ArteLamp;Италия;ATLAS;Подвесная люстра ArteLamp ATLAS A8777LM-3-3WA;9850;27;Классика;3;40;E14;;3;40;E27;;;;;;6;240;40 Вт;3xE14, 3xE27;;;;;;;;;82;;49;;;;;;;античный белый;белый;;;;;;;;;;;;крепление - скоба, длина цепи 75 см;ArteLamp;;140
Люстры>>Подвесные;A8777LM-6-3WA;ArteLamp;Италия;ATLAS;Подвесная люстра ArteLamp ATLAS A8777LM-6-3WA;12550;76;Классика;6;40;E14;;3;40;E27;;;;;;9;360;40 Вт;6xE14, 3xE27;;;;;;;;;82;;49;;;;;;;античный белый;белый;;;;;;;;;;;;крепление - скоба, длина цепи 75 см;ArteLamp;;140
Светильники>>Потолочные;A8777PL-3WA;ArteLamp;Италия;ATLAS;Потолочный светильник ArteLamp ATLAS A8777PL-3WA;5530;129;Классика;3;40;E14;;;;;;;;;;3;120;40 Вт;E14;;;;;;;;;37;;40;;;;;;;античный белый;белый;;;;;;;;;;;;крепление - скоба ;ArteLamp;;140
Светильники>>Потолочные;A9050PL-4AB;ArteLamp;Италия;VITRAGE;Потолочный светильник ArteLamp VITRAGE A9050PL-4AB;29960;5;Классика;4;60;E27;;;;;;;;;;4;240;60 Вт;E27;;;IP20;;;;;;50;;20;;;;;;;античная бронза;белый матовый;;;;;;;;;;;;;ArteLamp;;140
Бра настенные;A9070AP-1AB;ArteLamp;Италия;IVORY;Бра ArteLamp IVORY A9070AP-1AB;2430;58;Классика;1;60;E14;;;;;;;;;;1;60;60 Вт;E14;;;;;;;;15;;26;32;;;;;;;античная бронза;белый матовый;;;;;;;;;;;;;ArteLamp;;140
Люстры>>Подвесные;A9070LM-5AB;ArteLamp;Италия;IVORY;Подвесная люстра ArteLamp IVORY A9070LM-5AB;11340;168;Классика;5;60;E14;;;;;;;;;;5;300;60 Вт;E14;;;;;;;;;58;;48;;;;;;раздельное включение рожков;античная бронза;белый матовый;;;;;;;;;;;;"крепление ""под крюк"" с дополнительной скобой в комплекте, длина цепи 57 см";ArteLamp;;140
