16900;LEDS C4;ИСПАНИЯ;ZAM;8150731101;Бра Zam;Бра Zam;Светильники НАСТЕННЫЕ;05-4345-14-N3;1;шт;Бра;1;E14;15;Бра Zam.;хай-тек;220;;;;;;;;;;;;14,5;;;;;14,5;;;;;;;White/grey;;;;;;;;1908;0;Светильники НАСТЕННЫЕ хай-тек
17010;L'ARTE LUCE;ИТАЛИЯ;CAPRI;L15021.37;Бра Capri кованое;Бра Capri;Светильники НАСТЕННЫЕ;L15021.37;1;шт;Бра;1;E14;60;Бра Capri однорожковое.;ковка;;;;;;;;;;18,5;;;53,8;;;;;25;;;;;;;OR with gold;;;;;;;;2660;0;Светильники НАСТЕННЫЕ ковка
17040;L'ARTE LUCE;ИТАЛИЯ;PISA;L55921.02;Бра Pisa настенное;Бра Pisa;Светильники НАСТЕННЫЕ;L55921.02;1;шт;Бра;1;E14;60;Бра Pisa, однорожковое.;классика;;;;;;;;;;13;;;34,2;;;;;16,4;;;;;;;Shiny white+gold foil;;;;;;;;2300;63;Светильники НАСТЕННЫЕ классика
19888;L'ARTE LUCE;ИТАЛИЯ;BELLE;L12421.08;Бра Belle;Бра Belle;Светильники НАСТЕННЫЕ;L12421.08;1;шт;Бра;1;E14;60;Бра Belle, однорожковое;классика;;;;;;;;;;17,1;;;52;;;;;24,4;;;;;;;Shiny antique gold foil+shiny antique silver foil;;;;;;;;2902;11;Светильники НАСТЕННЫЕ классика
19894;L'ARTE LUCE;ИТАЛИЯ;TOWER;L15121.25;Бра Tower настенное;Бра Tower;Светильники НАСТЕННЫЕ;L15121.25;1;шт;Бра;1;E14;60;Бра Tower, однорожковое.;модерн;;;;;;;;;;14;;;34,5;;;;;17;;;;;;;Shiny black+gold plating;;;;;;;;1451;1;Светильники НАСТЕННЫЕ модерн
19897;L'ARTE LUCE;ИТАЛИЯ;CUBISM;L17921.24;Бра Cubism настенное;Бра Cubism;Светильники НАСТЕННЫЕ;L17921.24;1;шт;Бра;1;E14;60;Бра Cubism, однорожковое.;современный;;;;;;;;;;15,5;;;33,3;;;;;17;;;;;;;White grain silver+antique zelkova;;;;;;;;1899;0;Светильники НАСТЕННЫЕ современный
22178;MIRADA DE CRISTAL;ИСПАНИЯ;ESFERA;54820/1/24;Бра Esfera хрустальное;Бра Esfera;Светильники НАСТЕННЫЕ;54820/1/24;1;шт;Бра;1;E14;40;Бра Esfera. Хрусталь-Asfour Crystal.;хрусталь;;;;;;;;;;11;;;20;;;;;17;;;;;;;24K Golden;;;;;Asfour crystal;;;7598;16;Светильники НАСТЕННЫЕ хрусталь
22169;L'ARTE LUCE;ИТАЛИЯ;RITZ;L35721.82;Бра Ritz настенное;Бра Ritz;Светильники НАСТЕННЫЕ;L35721.82;1;шт;Бра;1;E27;60;Бра Ritz, однорожковое.;модерн;220;;;;;;;;;50;;;33;;;;;32;;;;;;;;;;;;;;;1752;0;Светильники НАСТЕННЫЕ модерн
22162;L'ARTE LUCE;ИТАЛИЯ;LANCASTER;L33121.86;Настенное бра Lancaster;Бра Lancaster;Светильники НАСТЕННЫЕ;L33121.86;1;шт;Бра;1;E27;60;Бра Lancaster, однорожковое.;ар-деко;220;;;;;;;;;32;;;31;;;;;22;;;;;;;;;;;;;;;2167;189;Светильники НАСТЕННЫЕ ар-деко
24571;LEDS C4;ИСПАНИЯ;LUXE;8153149;Бра Luxe;Бра Luxe;Светильники НАСТЕННЫЕ;518-CN;1;шт;Бра;1;G9;60;Бра Luxe. C черной хромированной отделкой и белым стеклом.;современный;220;;;;;;;;;8;;;13,8;;;;;11;;;;;;White;Black Chrome;;;;;;;;;0;Светильники НАСТЕННЫЕ современный
26045;L'ARTE LUCE;ИТАЛИЯ;BONNARD;L12021.03;Бра Bonnard кованое;Бра Bonnard кованое;Светильники НАСТЕННЫЕ;L12021.03;1;шт;Бра;1;E14;60;Бра Bonnard, однорожковое.;ковка;;;;;;;;;;15;;;35;;;;;20;;;;;;;;;;;;;;;2282;41;Светильники НАСТЕННЫЕ ковка
26047;L'ARTE LUCE;ИТАЛИЯ;BONNARD;L12028.03;Бра Bonnard кованое;Бра Bonnard кованое;Светильники НАСТЕННЫЕ;L12028.03;1;шт;Бра;1;G9;40;Бра Bonnard, однорожковое.;ковка;;;;;;;;;;34;;;21;;;;;17;;;;;;;;;;;;;;;3391;43;Светильники НАСТЕННЫЕ ковка
26051;L'ARTE LUCE;ИТАЛИЯ;COURBET;L15621.03;Бра Courbet кованое;Бра Courbet кованое;Светильники НАСТЕННЫЕ;L15621.03;1;шт;Бра;1;E14;60;Бра Courbet, однорожковое.;ковка;;;;;;;;;;18;;;42;;;;;14;;;;;;;;;;;;;;;2297;38;Светильники НАСТЕННЫЕ ковка
